['2023-08-11 01:17:40', '***** BK Solution Work Logger Start *****']
['2023-08-11 01:27:49', '195 mm']
['2023-08-11 01:27:49', '195 mm']
['2023-08-11 01:27:49', '195 mm']
['2023-08-11 01:27:49', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:49', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:49', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:49', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:49', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:49', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:49', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:49', 'imagesave_thread./ImageSave_2023-08-11/20230811_012749.094979.png Saved']
['2023-08-11 01:27:49', '195 mm']
['2023-08-11 01:27:49', '195 mm']
['2023-08-11 01:27:49', '195 mm']
['2023-08-11 01:27:49', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:49', 'imagesave_thread./ImageSave_2023-08-11/20230811_012749.195147.png Saved']
['2023-08-11 01:27:49', '195 mm']
['2023-08-11 01:27:49', '196 mm']
['2023-08-11 01:27:49', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:49', 'imagesave_thread./ImageSave_2023-08-11/20230811_012749.294740.png Saved']
['2023-08-11 01:27:49', '196 mm']
['2023-08-11 01:27:49', '196 mm']
['2023-08-11 01:27:49', '196 mm']
['2023-08-11 01:27:49', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:49', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:49', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:49', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:49', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:49', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:49', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:49', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:49', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:49', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:49', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:49', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:49', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:49', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:49', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:49', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:49', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:49', 'imagesave_thread./ImageSave_2023-08-11/20230811_012749.398362.png Saved']
['2023-08-11 01:27:49', '197 mm']
['2023-08-11 01:27:49', '197 mm']
['2023-08-11 01:27:49', '196 mm']
['2023-08-11 01:27:49', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:49', 'imagesave_thread./ImageSave_2023-08-11/20230811_012749.495117.png Saved']
['2023-08-11 01:27:49', '195 mm']
['2023-08-11 01:27:49', '195 mm']
['2023-08-11 01:27:49', '195 mm']
['2023-08-11 01:27:49', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:49', 'imagesave_thread./ImageSave_2023-08-11/20230811_012749.594351.png Saved']
['2023-08-11 01:27:49', '195 mm']
['2023-08-11 01:27:49', '195 mm']
['2023-08-11 01:27:49', '195 mm']
['2023-08-11 01:27:49', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:49', 'imagesave_thread./ImageSave_2023-08-11/20230811_012749.694536.png Saved']
['2023-08-11 01:27:49', '195 mm']
['2023-08-11 01:27:49', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:49', 'imagesave_thread./ImageSave_2023-08-11/20230811_012749.794268.png Saved']
['2023-08-11 01:27:49', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:49', 'imagesave_thread./ImageSave_2023-08-11/20230811_012749.894975.png Saved']
['2023-08-11 01:27:49', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:49', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:50', 'imagesave_thread./ImageSave_2023-08-11/20230811_012749.994550.png Saved']
['2023-08-11 01:27:50', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:50', 'imagesave_thread./ImageSave_2023-08-11/20230811_012750.094529.png Saved']
['2023-08-11 01:27:50', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:50', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:50', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:50', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:50', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:50', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:50', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:50', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:50', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:50', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:50', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:50', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:50', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:50', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:50', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:50', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:50', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:50', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:50', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:50', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:50', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:50', 'imagesave_thread./ImageSave_2023-08-11/20230811_012750.194264.png Saved']
['2023-08-11 01:27:50', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:50', 'imagesave_thread./ImageSave_2023-08-11/20230811_012750.294573.png Saved']
['2023-08-11 01:27:50', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:50', 'imagesave_thread./ImageSave_2023-08-11/20230811_012750.395303.png Saved']
['2023-08-11 01:27:50', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:50', 'imagesave_thread./ImageSave_2023-08-11/20230811_012750.494957.png Saved']
['2023-08-11 01:27:50', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:50', 'imagesave_thread./ImageSave_2023-08-11/20230811_012750.596324.png Saved']
['2023-08-11 01:27:50', '153 mm']
['2023-08-11 01:27:50', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:50', 'imagesave_thread./ImageSave_2023-08-11/20230811_012750.694793.png Saved']
['2023-08-11 01:27:50', '195 mm']
['2023-08-11 01:27:50', '182 mm']
['2023-08-11 01:27:50', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:50', 'imagesave_thread./ImageSave_2023-08-11/20230811_012750.795793.png Saved']
['2023-08-11 01:27:50', '182 mm']
['2023-08-11 01:27:50', '182 mm']
['2023-08-11 01:27:50', '182 mm']
['2023-08-11 01:27:50', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:50', 'imagesave_thread./ImageSave_2023-08-11/20230811_012750.900210.png Saved']
['2023-08-11 01:27:50', '197 mm']
['2023-08-11 01:27:50', '197 mm']
['2023-08-11 01:27:50', '197 mm']
['2023-08-11 01:27:50', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:50', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:51', 'imagesave_thread./ImageSave_2023-08-11/20230811_012750.997947.png Saved']
['2023-08-11 01:27:51', '197 mm']
['2023-08-11 01:27:51', '197 mm']
['2023-08-11 01:27:51', '197 mm']
['2023-08-11 01:27:51', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:51', 'imagesave_thread./ImageSave_2023-08-11/20230811_012751.096422.png Saved']
['2023-08-11 01:27:51', '197 mm']
['2023-08-11 01:27:51', '197 mm']
['2023-08-11 01:27:51', '197 mm']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:51', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:51', 'imagesave_thread./ImageSave_2023-08-11/20230811_012751.195136.png Saved']
['2023-08-11 01:27:51', '197 mm']
['2023-08-11 01:27:51', '197 mm']
['2023-08-11 01:27:51', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:51', 'imagesave_thread./ImageSave_2023-08-11/20230811_012751.295755.png Saved']
['2023-08-11 01:27:51', '197 mm']
['2023-08-11 01:27:51', '197 mm']
['2023-08-11 01:27:51', '198 mm']
['2023-08-11 01:27:51', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:51', 'imagesave_thread./ImageSave_2023-08-11/20230811_012751.398706.png Saved']
['2023-08-11 01:27:51', '198 mm']
['2023-08-11 01:27:51', '198 mm']
['2023-08-11 01:27:51', '192 mm']
['2023-08-11 01:27:51', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:51', 'imagesave_thread./ImageSave_2023-08-11/20230811_012751.495432.png Saved']
['2023-08-11 01:27:51', '178 mm']
['2023-08-11 01:27:51', '164 mm']
['2023-08-11 01:27:51', '158 mm']
['2023-08-11 01:27:51', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:51', 'imagesave_thread./ImageSave_2023-08-11/20230811_012751.595297.png Saved']
['2023-08-11 01:27:51', '157 mm']
['2023-08-11 01:27:51', '157 mm']
['2023-08-11 01:27:51', '157 mm']
['2023-08-11 01:27:51', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:51', 'imagesave_thread./ImageSave_2023-08-11/20230811_012751.695361.png Saved']
['2023-08-11 01:27:51', '157 mm']
['2023-08-11 01:27:51', '157 mm']
['2023-08-11 01:27:51', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:51', 'imagesave_thread./ImageSave_2023-08-11/20230811_012751.796308.png Saved']
['2023-08-11 01:27:51', '157 mm']
['2023-08-11 01:27:51', '157 mm']
['2023-08-11 01:27:51', '156 mm']
['2023-08-11 01:27:51', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:51', 'imagesave_thread./ImageSave_2023-08-11/20230811_012751.895043.png Saved']
['2023-08-11 01:27:51', '155 mm']
['2023-08-11 01:27:51', '155 mm']
['2023-08-11 01:27:51', '154 mm']
['2023-08-11 01:27:51', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:51', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:52', 'imagesave_thread./ImageSave_2023-08-11/20230811_012751.995851.png Saved']
['2023-08-11 01:27:52', '153 mm']
['2023-08-11 01:27:52', '152 mm']
['2023-08-11 01:27:52', '151 mm']
['2023-08-11 01:27:52', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:52', 'imagesave_thread./ImageSave_2023-08-11/20230811_012752.095645.png Saved']
['2023-08-11 01:27:52', '150 mm']
['2023-08-11 01:27:52', '149 mm']
['2023-08-11 01:27:52', '149 mm']
['2023-08-11 01:27:52', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:52', '163 mm']
['2023-08-11 01:27:52', 'imagesave_thread./ImageSave_2023-08-11/20230811_012752.194993.png Saved']
['2023-08-11 01:27:52', '180 mm']
['2023-08-11 01:27:52', '197 mm']
['2023-08-11 01:27:52', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:52', 'imagesave_thread./ImageSave_2023-08-11/20230811_012752.295994.png Saved']
['2023-08-11 01:27:52', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:52', 'imagesave_thread./ImageSave_2023-08-11/20230811_012752.395463.png Saved']
['2023-08-11 01:27:52', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:52', 'imagesave_thread./ImageSave_2023-08-11/20230811_012752.499801.png Saved']
['2023-08-11 01:27:52', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:52', 'imagesave_thread./ImageSave_2023-08-11/20230811_012752.596440.png Saved']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
